id,loan_status,aproval_prob
92177,0,0.1365
92178,0,0.0073
92179,0,0.0492
92180,0,0.0187
92181,0,0.0024
92182,0,0.0143
92183,0,0.0033
92184,1,0.893
92185,0,0.049
92186,0,0.0773
92187,0,0.0023
92188,0,0.0247
92189,0,0.0336
92190,0,0.0048
92191,0,0.0147
92192,0,0.0086
92193,0,0.0495
92194,0,0.0479
92195,0,0.0548
92196,1,0.9793
92197,0,0.017
92198,0,0.008
92199,0,0.0017
92200,0,0.0398
92201,0,0.0303
92202,0,0.0082
92203,0,0.0123
92204,1,0.8455
92205,0,0.0136
92206,0,0.0018
92207,0,0.002
92208,0,0.0024
92209,0,0.0121
92210,0,0.0153
92211,0,0.042
92212,0,0.009
92213,0,0.0163
92214,0,0.0224
92215,0,0.011
92216,0,0.0085
92217,0,0.0281
92218,0,0.0194
92219,0,0.0216
92220,0,0.0057
92221,0,0.0429
92222,0,0.0044
92223,0,0.0319
92224,0,0.0082
92225,1,0.9719
92226,0,0.0384
92227,1,0.8689
92228,0,0.0102
92229,0,0.0355
92230,0,0.0291
92231,0,0.0098
92232,0,0.0343
92233,0,0.2477
92234,0,0.3557
92235,0,0.0432
92236,1,0.8582
92237,0,0.0366
92238,0,0.0144
92239,0,0.0085
92240,0,0.0368
92241,1,0.9825
92242,0,0.0269
92243,0,0.0285
92244,0,0.0521
92245,0,0.0154
92246,0,0.0494
92247,0,0.0733
92248,0,0.0033
92249,0,0.0007
92250,0,0.0217
92251,0,0.0083
92252,0,0.0177
92253,0,0.0446
92254,0,0.0119
92255,1,0.9161
92256,0,0.0101
92257,0,0.0079
92258,0,0.0157
92259,0,0.0118
92260,0,0.0554
92261,0,0.0188
92262,0,0.0047
92263,0,0.0346
92264,1,0.9761
92265,0,0.2325
92266,0,0.0684
92267,0,0.0028
92268,1,0.961
92269,1,0.9854
92270,1,0.9598
92271,0,0.0045
92272,0,0.0017
92273,0,0.0125
92274,0,0.0076
92275,0,0.028
92276,0,0.2089
92277,0,0.0011
92278,1,0.9644
92279,0,0.0114
92280,0,0.0072
92281,0,0.0342
92282,0,0.0141
92283,0,0.0022
92284,0,0.0493
92285,0,0.0041
92286,0,0.0032
92287,0,0.0299
92288,0,0.0519
92289,0,0.0683
92290,0,0.0647
92291,1,0.8762
92292,0,0.0144
92293,0,0.0417
92294,0,0.004
92295,0,0.0698
92296,0,0.0144
92297,0,0.0049
92298,0,0.0067
92299,0,0.2383
92300,0,0.0837
92301,0,0.0184
92302,0,0.0822
92303,0,0.0147
92304,0,0.0056
92305,0,0.0013
92306,0,0.0234
92307,0,0.0111
92308,0,0.0639
92309,0,0.0209
92310,0,0.0962
92311,0,0.0033
92312,0,0.0038
92313,0,0.0209
92314,0,0.0114
92315,0,0.0044
92316,0,0.0141
92317,0,0.0396
92318,0,0.0081
92319,0,0.0526
92320,0,0.0122
92321,0,0.0703
92322,0,0.0507
92323,0,0.1038
92324,0,0.0249
92325,0,0.0446
92326,0,0.0479
92327,0,0.015
92328,0,0.0094
92329,0,0.0244
92330,0,0.0101
92331,0,0.0084
92332,0,0.0107
92333,0,0.0028
92334,0,0.0835
92335,0,0.0113
92336,0,0.0384
92337,0,0.028
92338,0,0.0055
92339,0,0.002
92340,0,0.0213
92341,0,0.0041
92342,0,0.0696
92343,0,0.0437
92344,0,0.0081
92345,0,0.0267
92346,0,0.0019
92347,0,0.0244
92348,0,0.0832
92349,0,0.0038
92350,0,0.4811
92351,0,0.0246
92352,0,0.0325
92353,0,0.0416
92354,0,0.0068
92355,0,0.0023
92356,0,0.0028
92357,0,0.0924
92358,0,0.1141
92359,0,0.0058
92360,0,0.1018
92361,1,0.978
92362,0,0.0576
92363,0,0.014
92364,0,0.0124
92365,0,0.1437
92366,0,0.0144
92367,0,0.0182
92368,0,0.0121
92369,0,0.0236
92370,0,0.1264
92371,0,0.0229
92372,0,0.2303
92373,0,0.0097
92374,0,0.053
92375,0,0.0619
92376,0,0.0107
92377,0,0.0289
92378,0,0.01
92379,0,0.0249
92380,0,0.0132
92381,0,0.0046
92382,0,0.0062
92383,0,0.056
92384,0,0.0064
92385,0,0.0338
92386,0,0.0445
92387,0,0.0311
92388,1,0.895
92389,1,0.9448
92390,0,0.0109
92391,0,0.0041
92392,0,0.0662
92393,0,0.1021
92394,0,0.0032
92395,0,0.0412
92396,0,0.0274
92397,1,0.9807
92398,1,0.9769
92399,0,0.0421
92400,0,0.069
92401,0,0.1096
92402,0,0.086
92403,1,0.9726
92404,0,0.0323
92405,0,0.0142
92406,0,0.0066
92407,0,0.0247
92408,0,0.1716
92409,0,0.0086
92410,0,0.0122
92411,0,0.0273
92412,0,0.0201
92413,0,0.0084
92414,0,0.03
92415,1,0.9516
92416,0,0.2205
92417,0,0.0266
92418,0,0.0221
92419,0,0.0065
92420,0,0.0139
92421,0,0.0223
92422,0,0.0244
92423,0,0.1374
92424,0,0.1435
92425,0,0.0153
92426,1,0.9405
92427,0,0.0663
92428,0,0.1007
92429,0,0.1525
92430,0,0.021
92431,0,0.0082
92432,0,0.016
92433,0,0.104
92434,0,0.0125
92435,0,0.1174
92436,0,0.0114
92437,0,0.0014
92438,0,0.0083
92439,0,0.0172
92440,0,0.115
92441,0,0.0066
92442,0,0.0366
92443,0,0.0763
92444,0,0.0517
92445,0,0.1595
92446,1,0.9764
92447,0,0.0071
92448,0,0.0556
92449,0,0.0094
92450,0,0.0073
92451,0,0.0152
92452,0,0.014
92453,0,0.0071
92454,0,0.115
92455,1,0.6444
92456,0,0.0836
92457,1,0.9897
92458,0,0.0332
92459,0,0.0303
92460,0,0.0571
92461,0,0.0241
92462,0,0.0886
92463,0,0.0076
92464,0,0.0226
92465,0,0.0139
92466,0,0.2929
92467,0,0.0251
92468,0,0.0213
92469,1,0.9453
92470,0,0.0122
92471,0,0.008
92472,1,0.9703
92473,1,0.9323
92474,0,0.0192
92475,0,0.0483
92476,0,0.0829
92477,0,0.0238
92478,0,0.1771
92479,0,0.0015
92480,0,0.0095
92481,0,0.0473
92482,0,0.0107
92483,0,0.0282
92484,0,0.0152
92485,0,0.0575
92486,0,0.0125
92487,0,0.0292
92488,0,0.0114
92489,0,0.0981
92490,0,0.0201
92491,0,0.0029
92492,0,0.0135
92493,0,0.0133
92494,0,0.0098
92495,0,0.0685
92496,0,0.0205
92497,0,0.066
92498,0,0.017
92499,0,0.0361
92500,1,0.9703
92501,0,0.0506
92502,0,0.0563
92503,0,0.0185
92504,0,0.0141
92505,0,0.0242
92506,1,0.982
92507,0,0.008
92508,0,0.0337
92509,0,0.2055
92510,0,0.0822
92511,0,0.0193
92512,0,0.023
92513,0,0.0174
92514,0,0.1093
92515,0,0.0382
92516,0,0.0196
92517,0,0.0094
92518,0,0.1008
92519,0,0.0487
92520,0,0.0128
92521,0,0.0322
92522,0,0.003
92523,0,0.0238
92524,0,0.011
92525,0,0.1015
92526,0,0.0062
92527,0,0.0211
92528,0,0.031
92529,0,0.0293
92530,0,0.0393
92531,0,0.0079
92532,0,0.0256
92533,0,0.0069
92534,0,0.0543
92535,0,0.0839
92536,0,0.0215
92537,0,0.0208
92538,0,0.0217
92539,0,0.0038
92540,0,0.0147
92541,0,0.0129
92542,0,0.0243
92543,0,0.0079
92544,0,0.0357
92545,0,0.0168
92546,0,0.0837
92547,0,0.0075
92548,0,0.0009
92549,1,0.8674
92550,0,0.0051
92551,0,0.0107
92552,0,0.0122
92553,0,0.0207
92554,0,0.0017
92555,0,0.006
92556,0,0.0184
92557,0,0.0715
92558,0,0.1317
92559,0,0.0273
92560,0,0.0015
92561,0,0.0011
92562,0,0.0159
92563,0,0.0441
92564,0,0.0239
92565,0,0.0377
92566,0,0.0207
92567,1,0.9585
92568,1,0.8818
92569,0,0.0227
92570,0,0.0048
92571,0,0.0533
92572,0,0.0189
92573,0,0.0325
92574,0,0.0072
92575,0,0.0077
92576,0,0.0075
92577,0,0.0925
92578,0,0.0464
92579,1,0.9218
92580,0,0.0271
92581,0,0.0528
92582,0,0.0505
92583,0,0.0075
92584,0,0.0395
92585,0,0.1834
92586,0,0.022
92587,0,0.0119
92588,0,0.2371
92589,0,0.008
92590,1,0.9085
92591,0,0.0016
92592,1,0.9461
92593,0,0.0673
92594,0,0.0444
92595,0,0.0358
92596,0,0.0133
92597,0,0.0246
92598,0,0.0375
92599,0,0.0139
92600,0,0.0115
92601,0,0.0013
92602,0,0.0011
92603,0,0.1347
92604,0,0.0122
92605,0,0.019
92606,0,0.0074
92607,0,0.0034
92608,1,0.9843
92609,0,0.0315
92610,1,0.7795
92611,0,0.1238
92612,1,0.9566
92613,0,0.0333
92614,0,0.0049
92615,1,0.742
92616,0,0.0103
92617,1,0.9539
92618,0,0.0125
92619,0,0.0221
92620,0,0.0506
92621,0,0.0269
92622,0,0.0097
92623,0,0.0175
92624,1,0.9671
92625,0,0.1965
92626,0,0.0409
92627,0,0.0045
92628,0,0.0087
92629,0,0.0144
92630,0,0.0111
92631,0,0.0421
92632,0,0.0375
92633,1,0.9786
92634,0,0.0284
92635,0,0.0486
92636,1,0.9067
92637,0,0.0445
92638,0,0.0298
92639,0,0.02
92640,0,0.0126
92641,0,0.1082
92642,0,0.0138
92643,0,0.0011
92644,0,0.057
92645,0,0.0016
92646,0,0.0081
92647,1,0.9742
92648,0,0.0261
92649,0,0.0127
92650,0,0.02
92651,0,0.0422
92652,0,0.0204
92653,0,0.0236
92654,0,0.0146
92655,0,0.0031
92656,0,0.0079
92657,0,0.0099
92658,1,0.9894
92659,0,0.0539
92660,0,0.0066
92661,0,0.0214
92662,0,0.0246
92663,0,0.0058
92664,0,0.0062
92665,0,0.0268
92666,0,0.0152
92667,1,0.9814
92668,0,0.0069
92669,0,0.0649
92670,0,0.0432
92671,0,0.1537
92672,0,0.0022
92673,0,0.0598
92674,0,0.0058
92675,1,0.8595
92676,0,0.0139
92677,0,0.0139
92678,0,0.0138
92679,0,0.007
92680,0,0.0039
92681,0,0.0468
92682,0,0.0676
92683,0,0.0637
92684,0,0.0069
92685,1,0.9585
92686,0,0.0462
92687,1,0.9863
92688,0,0.0825
92689,0,0.0195
92690,0,0.0049
92691,0,0.1845
92692,0,0.0274
92693,1,0.8725
92694,0,0.0214
92695,0,0.0275
92696,1,0.7701
92697,0,0.0049
92698,1,0.9764
92699,0,0.0314
92700,0,0.0149
92701,1,0.9813
92702,0,0.0756
92703,0,0.1852
92704,0,0.0928
92705,0,0.0091
92706,0,0.0534
92707,0,0.0643
92708,0,0.0102
92709,0,0.0051
92710,0,0.0167
92711,0,0.0188
92712,0,0.0297
92713,1,0.9326
92714,0,0.031
92715,0,0.0238
92716,0,0.0265
92717,0,0.0275
92718,0,0.2168
92719,0,0.0214
92720,0,0.0187
92721,0,0.1335
92722,0,0.0125
92723,0,0.0165
92724,0,0.0038
92725,1,0.933
92726,0,0.1017
92727,0,0.0289
92728,0,0.0182
92729,1,0.8774
92730,0,0.022
92731,0,0.0577
92732,0,0.0732
92733,1,0.9652
92734,0,0.0033
92735,0,0.0102
92736,0,0.0619
92737,0,0.0212
92738,0,0.0175
92739,0,0.0667
92740,0,0.1192
92741,0,0.016
92742,0,0.0151
92743,0,0.0143
92744,0,0.0474
92745,0,0.0051
92746,0,0.022
92747,0,0.0032
92748,0,0.0076
92749,0,0.0572
92750,0,0.0055
92751,0,0.0843
92752,0,0.0553
92753,0,0.0282
92754,0,0.252
92755,0,0.0227
92756,0,0.1107
92757,0,0.0204
92758,0,0.0028
92759,0,0.0239
92760,0,0.098
92761,0,0.0015
92762,0,0.0068
92763,0,0.027
92764,0,0.0014
92765,0,0.0237
92766,0,0.0352
92767,1,0.9717
92768,0,0.0405
92769,0,0.0137
92770,0,0.1615
92771,0,0.0017
92772,0,0.0189
92773,1,0.9827
92774,0,0.0072
92775,0,0.0176
92776,0,0.0185
92777,0,0.0277
92778,0,0.0417
92779,0,0.0544
92780,0,0.0077
92781,1,0.9355
92782,0,0.0029
92783,0,0.0149
92784,0,0.0405
92785,0,0.0326
92786,0,0.032
92787,0,0.0449
92788,0,0.06
92789,0,0.011
92790,0,0.0206
92791,0,0.1143
92792,0,0.1216
92793,0,0.0143
92794,0,0.0103
92795,0,0.0081
92796,0,0.0072
92797,0,0.0132
92798,0,0.0752
92799,0,0.0193
92800,0,0.1021
92801,0,0.0829
92802,0,0.0041
92803,0,0.0117
92804,0,0.02
92805,0,0.0498
92806,0,0.0172
92807,1,0.8393
92808,0,0.0146
92809,1,0.9768
92810,0,0.0191
92811,0,0.0367
92812,0,0.0186
92813,1,0.9527
92814,0,0.0235
92815,0,0.0415
92816,0,0.114
92817,0,0.0021
92818,0,0.0246
92819,0,0.0704
92820,0,0.0196
92821,1,0.9387
92822,0,0.2397
92823,0,0.0185
92824,0,0.0276
92825,0,0.4275
92826,0,0.0583
92827,0,0.0071
92828,0,0.0023
92829,0,0.0692
92830,0,0.0536
92831,0,0.0091
92832,0,0.0126
92833,0,0.0235
92834,0,0.1767
92835,0,0.1352
92836,0,0.0413
92837,0,0.0414
92838,0,0.006
92839,0,0.0164
92840,0,0.0695
92841,0,0.2017
92842,0,0.0087
92843,0,0.0032
92844,0,0.0758
92845,0,0.0483
92846,0,0.2005
92847,0,0.0139
92848,0,0.0032
92849,1,0.9586
92850,0,0.0727
92851,0,0.0075
92852,0,0.1091
92853,0,0.0095
92854,0,0.0081
92855,0,0.0787
92856,0,0.0027
92857,0,0.2639
92858,0,0.0111
92859,0,0.0041
92860,0,0.2916
92861,0,0.0571
92862,0,0.0309
92863,0,0.1386
92864,0,0.0261
92865,0,0.0217
92866,1,0.9109
92867,0,0.0549
92868,0,0.0109
92869,0,0.0217
92870,0,0.0136
92871,0,0.0054
92872,0,0.0143
92873,0,0.0014
92874,1,0.9621
92875,0,0.0081
92876,0,0.0265
92877,0,0.0325
92878,1,0.9333
92879,0,0.0015
92880,0,0.018
92881,1,0.9773
92882,0,0.0513
92883,0,0.0106
92884,0,0.0126
92885,0,0.0167
92886,0,0.0117
92887,0,0.0312
92888,0,0.0056
92889,0,0.0129
92890,0,0.0027
92891,0,0.0024
92892,0,0.0063
92893,0,0.0363
92894,0,0.0144
92895,0,0.1342
92896,0,0.2057
92897,0,0.0755
92898,0,0.009
92899,0,0.0274
92900,0,0.0536
92901,0,0.038
92902,0,0.0163
92903,0,0.1579
92904,0,0.0015
92905,0,0.0069
92906,0,0.0032
92907,0,0.0212
92908,0,0.0022
92909,0,0.054
92910,0,0.0296
92911,0,0.0025
92912,0,0.0346
92913,0,0.0823
92914,0,0.053
92915,0,0.0326
92916,0,0.2357
92917,0,0.0074
92918,1,0.9218
92919,0,0.0999
92920,0,0.0046
92921,0,0.1988
92922,0,0.1618
92923,0,0.019
92924,0,0.0061
92925,0,0.004
92926,0,0.0149
92927,0,0.0045
92928,0,0.0536
92929,0,0.0205
92930,0,0.0771
92931,0,0.0148
92932,0,0.0204
92933,0,0.0079
92934,0,0.0065
92935,0,0.0051
92936,0,0.0311
92937,0,0.0089
92938,0,0.0302
92939,0,0.0007
92940,0,0.0024
92941,1,0.9755
92942,0,0.0243
92943,0,0.0147
92944,0,0.0719
92945,0,0.0118
92946,0,0.006
92947,0,0.0199
92948,0,0.0146
92949,0,0.0145
92950,0,0.0145
92951,0,0.0008
92952,0,0.0027
92953,1,0.9675
92954,0,0.02
92955,0,0.1218
92956,0,0.0283
92957,1,0.9013
92958,0,0.06
92959,0,0.1656
92960,0,0.0134
92961,0,0.0018
92962,0,0.0123
92963,1,0.9531
92964,0,0.0132
92965,0,0.0213
92966,0,0.0177
92967,0,0.2182
92968,1,0.8831
92969,0,0.0202
92970,0,0.0038
92971,0,0.0907
92972,0,0.0095
92973,0,0.1407
92974,0,0.1098
92975,0,0.0656
92976,0,0.3812
92977,0,0.0146
92978,0,0.0072
92979,0,0.073
92980,0,0.0874
92981,0,0.0136
92982,0,0.018
92983,0,0.0615
92984,0,0.033
92985,0,0.0166
92986,0,0.0124
92987,0,0.002
92988,0,0.0056
92989,0,0.0102
92990,0,0.0103
92991,0,0.0227
92992,0,0.0053
92993,0,0.0303
92994,0,0.0642
92995,1,0.9961
92996,0,0.0053
92997,1,0.9337
92998,0,0.0206
92999,0,0.0011
93000,1,0.9474
93001,0,0.0156
93002,0,0.0258
93003,0,0.1124
93004,1,0.9818
93005,0,0.0298
93006,1,0.9609
93007,0,0.0164
93008,0,0.0417
93009,0,0.0942
93010,0,0.1739
93011,0,0.0269
93012,0,0.0495
93013,1,0.6979
93014,0,0.0211
93015,0,0.0073
93016,0,0.0075
93017,0,0.0184
93018,0,0.3388
93019,0,0.0122
93020,1,0.8629
93021,0,0.0361
93022,0,0.0304
93023,0,0.0388
93024,0,0.0109
93025,0,0.0795
93026,0,0.0055
93027,0,0.1188
93028,0,0.0012
93029,0,0.0242
93030,0,0.336
93031,0,0.0213
93032,0,0.0114
93033,0,0.0275
93034,0,0.01
93035,0,0.0196
93036,0,0.2122
93037,0,0.0073
93038,0,0.1035
93039,0,0.0119
93040,0,0.0104
93041,0,0.1196
93042,0,0.0814
93043,0,0.0031
93044,0,0.0082
93045,0,0.0081
93046,0,0.0418
93047,0,0.0012
93048,0,0.0131
93049,0,0.0153
93050,0,0.0019
93051,0,0.0074
93052,0,0.0189
93053,0,0.0795
93054,0,0.1919
93055,1,0.9819
93056,0,0.1129
93057,0,0.0129
93058,0,0.0144
93059,0,0.0025
93060,0,0.0475
93061,0,0.0007
93062,0,0.1726
93063,0,0.0051
93064,0,0.1153
93065,0,0.0249
93066,0,0.0054
93067,0,0.0882
93068,0,0.015
93069,0,0.0205
93070,0,0.0123
93071,0,0.0841
93072,0,0.0837
93073,0,0.0155
93074,0,0.0059
93075,0,0.0122
93076,1,0.7327
93077,0,0.0229
93078,0,0.1565
93079,0,0.021
93080,0,0.0083
93081,0,0.2816
93082,0,0.0487
93083,0,0.2181
93084,0,0.0327
93085,0,0.0323
93086,1,0.9591
93087,0,0.0172
93088,0,0.0306
93089,0,0.0104
93090,0,0.0118
93091,0,0.0111
93092,0,0.0013
93093,0,0.0106
93094,0,0.0154
93095,0,0.0076
93096,0,0.0692
93097,0,0.0246
93098,0,0.0436
93099,0,0.003
93100,0,0.0054
93101,1,0.8449
93102,0,0.0054
93103,0,0.2404
93104,0,0.0305
93105,1,0.7609
93106,0,0.0607
93107,0,0.0544
93108,0,0.0171
93109,0,0.0225
93110,0,0.0122
93111,0,0.0922
93112,0,0.0261
93113,0,0.0102
93114,0,0.0333
93115,0,0.0037
93116,1,0.94
93117,0,0.0485
93118,0,0.0309
93119,0,0.1323
93120,0,0.0193
93121,0,0.0862
93122,0,0.0902
93123,0,0.0309
93124,0,0.0322
93125,0,0.0193
93126,0,0.0307
93127,0,0.0141
93128,0,0.0095
93129,0,0.1364
93130,0,0.135
93131,0,0.0056
93132,0,0.013
93133,0,0.0228
93134,0,0.0242
93135,0,0.1154
93136,0,0.1506
93137,1,0.9595
93138,1,0.9621
93139,0,0.0454
93140,0,0.0884
93141,0,0.0305
93142,0,0.051
93143,0,0.0127
93144,0,0.0072
93145,0,0.0116
93146,0,0.0352
93147,0,0.0012
93148,0,0.0064
93149,0,0.0796
93150,0,0.0209
93151,0,0.0041
93152,0,0.0084
93153,0,0.0246
93154,0,0.1113
93155,0,0.0294
93156,1,0.9868
93157,0,0.0135
93158,0,0.3125
93159,0,0.0088
93160,0,0.0045
93161,0,0.0427
93162,0,0.0656
93163,0,0.0033
93164,0,0.0372
93165,0,0.0238
93166,0,0.0018
93167,0,0.038
93168,0,0.0122
93169,0,0.024
93170,0,0.0253
93171,0,0.0536
93172,0,0.0161
93173,1,0.9669
93174,0,0.0189
93175,0,0.0263
93176,0,0.0012
93177,0,0.0258
93178,0,0.0024
93179,0,0.0121
93180,0,0.0351
93181,0,0.0016
93182,1,0.5418
93183,0,0.0234
93184,0,0.0039
93185,0,0.4627
93186,1,0.959
93187,0,0.0072
93188,0,0.0007
93189,0,0.021
93190,0,0.4277
93191,0,0.0099
93192,1,0.9654
93193,0,0.0278
93194,0,0.0526
93195,0,0.1016
93196,0,0.013
93197,0,0.0011
93198,0,0.0048
93199,0,0.0502
93200,1,0.9517
93201,0,0.0005
93202,1,0.9535
93203,1,0.9944
93204,0,0.0051
93205,0,0.0243
93206,1,0.9837
93207,0,0.0095
93208,0,0.0017
93209,1,0.9526
93210,0,0.0894
93211,0,0.0086
93212,0,0.0039
93213,0,0.0636
93214,0,0.0591
93215,0,0.0077
93216,0,0.0229
93217,0,0.0152
93218,0,0.0087
93219,0,0.026
93220,0,0.1266
93221,0,0.0291
93222,0,0.0186
93223,0,0.0277
93224,0,0.084
93225,0,0.2352
93226,0,0.0099
93227,0,0.0167
93228,0,0.1087
93229,0,0.0007
93230,0,0.1687
93231,0,0.0099
93232,0,0.0117
93233,0,0.2912
93234,0,0.0188
93235,0,0.0233
93236,0,0.029
93237,0,0.1516
93238,0,0.0022
93239,0,0.1076
93240,1,0.7371
93241,0,0.2017
93242,1,0.9916
93243,0,0.0633
93244,0,0.0476
93245,0,0.0343
93246,0,0.0082
93247,0,0.0348
93248,0,0.0068
93249,0,0.0635
93250,0,0.1248
93251,0,0.0202
93252,0,0.0101
93253,0,0.0016
93254,0,0.0065
93255,1,0.971
93256,0,0.1681
93257,0,0.0313
93258,0,0.0035
93259,0,0.0579
93260,0,0.0482
93261,0,0.0028
93262,0,0.165
93263,0,0.0342
93264,0,0.0103
93265,0,0.003
93266,0,0.022
93267,0,0.0666
93268,0,0.003
93269,0,0.0485
93270,0,0.1479
93271,0,0.0191
93272,1,0.904
93273,0,0.0262
93274,0,0.0077
93275,0,0.0124
93276,0,0.0021
93277,0,0.1936
93278,0,0.0509
93279,0,0.0505
93280,1,0.9779
93281,0,0.0213
93282,0,0.0049
93283,0,0.0148
93284,1,0.962
93285,0,0.0197
93286,0,0.0348
93287,1,0.9842
93288,0,0.3263
93289,0,0.0052
93290,0,0.0016
93291,0,0.1339
93292,0,0.123
93293,0,0.1147
93294,0,0.0177
93295,0,0.0107
93296,0,0.1574
93297,1,0.7851
93298,0,0.0473
93299,0,0.0147
93300,0,0.0167
93301,0,0.0403
93302,0,0.0142
93303,0,0.0399
93304,0,0.0099
93305,0,0.0156
93306,0,0.2629
93307,0,0.012
93308,0,0.0231
93309,0,0.0107
93310,0,0.0289
93311,0,0.022
93312,0,0.2525
93313,0,0.0215
93314,0,0.2734
93315,0,0.1015
93316,1,0.752
93317,0,0.0081
93318,0,0.0213
93319,0,0.0441
93320,0,0.0104
93321,0,0.0459
93322,0,0.1666
93323,0,0.0263
93324,0,0.0167
93325,0,0.0211
93326,0,0.1834
93327,0,0.0146
93328,0,0.2431
93329,0,0.3593
93330,0,0.0399
93331,0,0.007
93332,0,0.024
93333,0,0.0024
93334,0,0.0399
93335,0,0.0471
93336,0,0.0328
93337,0,0.0079
93338,0,0.0161
93339,0,0.0058
93340,0,0.0181
93341,0,0.0946
93342,0,0.0098
93343,0,0.0247
93344,0,0.0281
93345,0,0.0301
93346,0,0.0083
93347,0,0.0089
93348,0,0.0143
93349,0,0.0227
93350,0,0.0013
93351,0,0.0649
93352,0,0.0274
93353,0,0.0113
93354,0,0.0176
93355,0,0.0119
93356,0,0.0035
93357,0,0.0356
93358,0,0.0037
93359,0,0.1548
93360,0,0.0145
93361,0,0.0323
93362,0,0.0137
93363,0,0.0203
93364,0,0.0093
93365,0,0.0069
93366,0,0.0123
93367,0,0.0094
93368,0,0.0431
93369,0,0.0584
93370,0,0.0157
93371,0,0.0097
93372,0,0.0065
93373,0,0.0159
93374,0,0.0118
93375,0,0.0143
93376,0,0.2787
93377,0,0.1509
93378,0,0.01
93379,1,0.9929
93380,0,0.0053
93381,0,0.0618
93382,0,0.0458
93383,1,0.9923
93384,0,0.0329
93385,0,0.0291
93386,0,0.1102
93387,0,0.2521
93388,0,0.1354
93389,0,0.0227
93390,0,0.1145
93391,0,0.0093
93392,0,0.022
93393,0,0.0616
93394,0,0.0205
93395,0,0.0991
93396,0,0.1146
93397,0,0.0157
93398,0,0.0088
93399,0,0.0012
93400,1,0.9839
93401,0,0.0012
93402,0,0.0286
93403,1,0.9745
93404,0,0.0504
93405,1,0.9914
93406,0,0.1974
93407,0,0.0653
93408,0,0.0043
93409,0,0.0279
93410,0,0.0406
93411,0,0.0071
93412,0,0.0539
93413,0,0.007
93414,0,0.0074
93415,0,0.211
93416,0,0.012
93417,0,0.0165
93418,0,0.0047
93419,1,0.9617
93420,0,0.007
93421,0,0.0138
93422,0,0.0701
93423,0,0.0108
93424,1,0.993
93425,0,0.0093
93426,0,0.0292
93427,1,0.9282
93428,0,0.1213
93429,0,0.0211
93430,0,0.0362
93431,0,0.0078
93432,1,0.9507
93433,0,0.0273
93434,0,0.007
93435,0,0.0327
93436,0,0.0288
93437,0,0.0152
93438,0,0.1539
93439,1,0.9356
93440,0,0.1877
93441,0,0.0966
93442,0,0.018
93443,0,0.0132
93444,0,0.0039
93445,0,0.0071
93446,0,0.0069
93447,0,0.0194
93448,0,0.0183
93449,0,0.0631
93450,0,0.005
93451,0,0.0338
93452,0,0.0752
93453,0,0.1217
93454,1,0.991
93455,0,0.0212
93456,0,0.0998
93457,1,0.9863
93458,0,0.0148
93459,0,0.0072
93460,0,0.0072
93461,0,0.0103
93462,0,0.0136
93463,0,0.0111
93464,1,0.9739
93465,0,0.0062
93466,0,0.0142
93467,0,0.0069
93468,0,0.0473
93469,0,0.0098
93470,0,0.0067
93471,0,0.0058
93472,0,0.0687
93473,0,0.0205
93474,0,0.0146
93475,0,0.0066
93476,0,0.0396
93477,1,0.9426
93478,0,0.044
93479,0,0.0226
93480,0,0.0225
93481,0,0.1869
93482,0,0.1714
93483,0,0.008
93484,0,0.0445
93485,1,0.9863
93486,0,0.047
93487,0,0.0153
93488,0,0.0083
93489,0,0.0276
93490,0,0.0036
93491,0,0.0062
93492,1,0.9864
93493,0,0.0789
93494,0,0.0292
93495,0,0.0178
93496,1,0.9584
93497,0,0.0083
93498,0,0.0353
93499,0,0.0154
93500,0,0.0063
93501,0,0.0577
93502,0,0.1377
93503,0,0.1124
93504,0,0.0356
93505,0,0.0464
93506,0,0.0181
93507,0,0.4106
93508,0,0.0882
93509,0,0.0221
93510,0,0.0067
93511,0,0.0505
93512,0,0.0718
93513,0,0.0013
93514,0,0.0073
93515,0,0.0256
93516,0,0.0848
93517,0,0.0164
93518,0,0.011
93519,0,0.0432
93520,1,0.8665
93521,0,0.0595
93522,0,0.0275
93523,0,0.0077
93524,0,0.0151
93525,0,0.0103
93526,0,0.0202
93527,0,0.0139
93528,0,0.0062
93529,0,0.0167
93530,0,0.0105
93531,1,0.9651
93532,0,0.4367
93533,0,0.004
93534,1,0.7861
93535,0,0.0401
93536,0,0.0109
93537,0,0.0039
93538,1,0.9842
93539,1,0.9687
93540,0,0.0205
93541,0,0.0213
93542,0,0.0014
93543,0,0.0341
93544,0,0.0124
93545,0,0.0091
93546,0,0.0279
93547,0,0.0161
93548,0,0.0048
93549,0,0.0036
93550,0,0.0205
93551,0,0.0146
93552,0,0.1097
93553,0,0.1752
93554,0,0.0722
93555,0,0.0176
93556,0,0.0133
93557,0,0.1295
93558,0,0.0655
93559,0,0.0652
93560,0,0.0036
93561,1,0.9826
93562,0,0.0023
93563,0,0.0365
93564,0,0.0112
93565,0,0.0179
93566,0,0.0274
93567,0,0.016
93568,0,0.0127
93569,0,0.0374
93570,0,0.0359
93571,0,0.1484
93572,0,0.0044
93573,0,0.037
93574,0,0.0393
93575,0,0.0556
93576,0,0.03
93577,0,0.0586
93578,0,0.0011
93579,0,0.025
93580,0,0.002
93581,0,0.0107
93582,0,0.0849
93583,0,0.1068
93584,0,0.0163
93585,0,0.066
93586,0,0.0307
93587,0,0.0298
